"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat any a any","Nombre"
2018,9,"Sant Andreu",58,"Baró de Viver","Home","62 anys",17
2018,9,"Sant Andreu",59,"el Bon Pastor","Home","62 anys",49
2018,9,"Sant Andreu",60,"Sant Andreu","Home","62 anys",337
2018,9,"Sant Andreu",61,"la Sagrera","Home","62 anys",190
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Home","62 anys",75
2018,9,"Sant Andreu",63,"Navas","Home","62 anys",114
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","62 anys",188
2018,10,"Sant Martí",65,"el Clot","Home","62 anys",181
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","62 anys",82
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","62 anys",59
2018,10,"Sant Martí",68,"el Poblenou","Home","62 anys",159
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","62 anys",49
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Home","62 anys",152
2018,10,"Sant Martí",71,"Provençals del Poblenou","Home","62 anys",88
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Home","62 anys",141
2018,10,"Sant Martí",73,"la Verneda i la Pau","Home","62 anys",144
2018,1,"Ciutat Vella",1,"el Raval","Home","63 anys",152
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Home","63 anys",68
2018,1,"Ciutat Vella",3,"la Barceloneta","Home","63 anys",67
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","63 anys",88
2018,2,"Eixample",5,"el Fort Pienc","Home","63 anys",167
2018,2,"Eixample",6,"la Sagrada Família","Home","63 anys",270
2018,2,"Eixample",7,"la Dreta de l'Eixample","Home","63 anys",239
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","63 anys",194
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","63 anys",294
2018,2,"Eixample",10,"Sant Antoni","Home","63 anys",194
2018,3,"Sants-Montjuïc",11,"el Poble Sec","Home","63 anys",184
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","63 anys",7
2018,3,"Sants-Montjuïc",13,"la Marina de Port","Home","63 anys",148
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","63 anys",65
2018,3,"Sants-Montjuïc",15,"Hostafrancs","Home","63 anys",85
2018,3,"Sants-Montjuïc",16,"la Bordeta","Home","63 anys",104
2018,3,"Sants-Montjuïc",17,"Sants - Badal","Home","63 anys",117
2018,3,"Sants-Montjuïc",18,"Sants","Home","63 anys",203
2018,4,"Les Corts",19,"les Corts","Home","63 anys",259
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","63 anys",122
2018,4,"Les Corts",21,"Pedralbes","Home","63 anys",59
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","63 anys",23
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","63 anys",115
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","63 anys",73
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","63 anys",104
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","63 anys",214
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","63 anys",145
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Home","63 anys",81
2018,6,"Gràcia",29,"el Coll","Home","63 anys",36
2018,6,"Gràcia",30,"la Salut","Home","63 anys",53
2018,6,"Gràcia",31,"la Vila de Gràcia","Home","63 anys",209
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","63 anys",173
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","63 anys",118
2018,7,"Horta-Guinardó",34,"Can Baró","Home","63 anys",41
2018,7,"Horta-Guinardó",35,"el Guinardó","Home","63 anys",196
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","63 anys",39
2018,7,"Horta-Guinardó",37,"el Carmel","Home","63 anys",124
2018,7,"Horta-Guinardó",38,"la Teixonera","Home","63 anys",55
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","63 anys",25
2018,7,"Horta-Guinardó",40,"Montbau","Home","63 anys",16
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","63 anys",25
2018,7,"Horta-Guinardó",42,"la Clota","Home","63 anys",1
2018,7,"Horta-Guinardó",43,"Horta","Home","63 anys",128
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","63 anys",117
2018,8,"Nou Barris",45,"Porta","Home","63 anys",99
2018,8,"Nou Barris",46,"el Turó de la Peira","Home","63 anys",61
2018,8,"Nou Barris",47,"Can Peguera","Home","63 anys",13
2018,8,"Nou Barris",48,"la Guineueta","Home","63 anys",68
2018,8,"Nou Barris",49,"Canyelles","Home","63 anys",74
2018,8,"Nou Barris",50,"les Roquetes","Home","63 anys",60
2018,8,"Nou Barris",51,"Verdun","Home","63 anys",47
2018,8,"Nou Barris",52,"la Prosperitat","Home","63 anys",127
2018,8,"Nou Barris",53,"la Trinitat Nova","Home","63 anys",35
2018,8,"Nou Barris",54,"Torre Baró","Home","63 anys",16
2018,8,"Nou Barris",55,"Ciutat Meridiana","Home","63 anys",36
2018,8,"Nou Barris",56,"Vallbona","Home","63 anys",1
2018,9,"Sant Andreu",57,"la Trinitat Vella","Home","63 anys",31
2018,9,"Sant Andreu",58,"Baró de Viver","Home","63 anys",14
2018,9,"Sant Andreu",59,"el Bon Pastor","Home","63 anys",42
2018,9,"Sant Andreu",60,"Sant Andreu","Home","63 anys",297
2018,9,"Sant Andreu",61,"la Sagrera","Home","63 anys",158
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Home","63 anys",52
2018,9,"Sant Andreu",63,"Navas","Home","63 anys",116
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","63 anys",202
2018,10,"Sant Martí",65,"el Clot","Home","63 anys",139
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","63 anys",83
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","63 anys",66
2018,10,"Sant Martí",68,"el Poblenou","Home","63 anys",145
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","63 anys",53
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Home","63 anys",134
2018,10,"Sant Martí",71,"Provençals del Poblenou","Home","63 anys",86
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Home","63 anys",120
2018,10,"Sant Martí",73,"la Verneda i la Pau","Home","63 anys",172
2018,1,"Ciutat Vella",1,"el Raval","Home","64 anys",159
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Home","64 anys",66
2018,1,"Ciutat Vella",3,"la Barceloneta","Home","64 anys",54
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","64 anys",72
2018,2,"Eixample",5,"el Fort Pienc","Home","64 anys",160
2018,2,"Eixample",6,"la Sagrada Família","Home","64 anys",278
2018,2,"Eixample",7,"la Dreta de l'Eixample","Home","64 anys",214
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","64 anys",207
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","64 anys",322
2018,2,"Eixample",10,"Sant Antoni","Home","64 anys",184
2018,3,"Sants-Montjuïc",11,"el Poble Sec","Home","64 anys",171
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","64 anys",6
2018,3,"Sants-Montjuïc",13,"la Marina de Port","Home","64 anys",123
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","64 anys",38
2018,3,"Sants-Montjuïc",15,"Hostafrancs","Home","64 anys",91
2018,3,"Sants-Montjuïc",16,"la Bordeta","Home","64 anys",105
2018,3,"Sants-Montjuïc",17,"Sants - Badal","Home","64 anys",144
2018,3,"Sants-Montjuïc",18,"Sants","Home","64 anys",219
2018,4,"Les Corts",19,"les Corts","Home","64 anys",270
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","64 anys",140
2018,4,"Les Corts",21,"Pedralbes","Home","64 anys",56
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","64 anys",24
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","64 anys",110
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","64 anys",64
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","64 anys",132
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","64 anys",196
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","64 anys",159
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Home","64 anys",72
2018,6,"Gràcia",29,"el Coll","Home","64 anys",27
2018,6,"Gràcia",30,"la Salut","Home","64 anys",71
2018,6,"Gràcia",31,"la Vila de Gràcia","Home","64 anys",217
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","64 anys",178
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","64 anys",136
2018,7,"Horta-Guinardó",34,"Can Baró","Home","64 anys",39
2018,7,"Horta-Guinardó",35,"el Guinardó","Home","64 anys",159
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","64 anys",54
2018,7,"Horta-Guinardó",37,"el Carmel","Home","64 anys",146
2018,7,"Horta-Guinardó",38,"la Teixonera","Home","64 anys",51
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","64 anys",33
2018,7,"Horta-Guinardó",40,"Montbau","Home","64 anys",19
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","64 anys",31
2018,7,"Horta-Guinardó",42,"la Clota","Home","64 anys",0
2018,7,"Horta-Guinardó",43,"Horta","Home","64 anys",128
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","64 anys",135
2018,8,"Nou Barris",45,"Porta","Home","64 anys",103
2018,8,"Nou Barris",46,"el Turó de la Peira","Home","64 anys",48
2018,8,"Nou Barris",47,"Can Peguera","Home","64 anys",15
2018,8,"Nou Barris",48,"la Guineueta","Home","64 anys",67
2018,8,"Nou Barris",49,"Canyelles","Home","64 anys",65
2018,8,"Nou Barris",50,"les Roquetes","Home","64 anys",69
2018,8,"Nou Barris",51,"Verdun","Home","64 anys",54
2018,8,"Nou Barris",52,"la Prosperitat","Home","64 anys",110
2018,8,"Nou Barris",53,"la Trinitat Nova","Home","64 anys",36
2018,8,"Nou Barris",54,"Torre Baró","Home","64 anys",13
2018,8,"Nou Barris",55,"Ciutat Meridiana","Home","64 anys",35
2018,8,"Nou Barris",56,"Vallbona","Home","64 anys",5
2018,9,"Sant Andreu",57,"la Trinitat Vella","Home","64 anys",31
2018,9,"Sant Andreu",58,"Baró de Viver","Home","64 anys",11
2018,9,"Sant Andreu",59,"el Bon Pastor","Home","64 anys",63
2018,9,"Sant Andreu",60,"Sant Andreu","Home","64 anys",316
2018,9,"Sant Andreu",61,"la Sagrera","Home","64 anys",189
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Home","64 anys",48
2018,9,"Sant Andreu",63,"Navas","Home","64 anys",132
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","64 anys",173
2018,10,"Sant Martí",65,"el Clot","Home","64 anys",161
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","64 anys",80
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","64 anys",56
2018,10,"Sant Martí",68,"el Poblenou","Home","64 anys",159
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","64 anys",45
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Home","64 anys",133
2018,10,"Sant Martí",71,"Provençals del Poblenou","Home","64 anys",106
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Home","64 anys",114
2018,10,"Sant Martí",73,"la Verneda i la Pau","Home","64 anys",136
2018,1,"Ciutat Vella",1,"el Raval","Home","65 anys",162
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Home","65 anys",72
2018,1,"Ciutat Vella",3,"la Barceloneta","Home","65 anys",61
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","65 anys",73
2018,2,"Eixample",5,"el Fort Pienc","Home","65 anys",149
2018,2,"Eixample",6,"la Sagrada Família","Home","65 anys",241
2018,2,"Eixample",7,"la Dreta de l'Eixample","Home","65 anys",225
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","65 anys",227
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","65 anys",314
2018,2,"Eixample",10,"Sant Antoni","Home","65 anys",173
2018,3,"Sants-Montjuïc",11,"el Poble Sec","Home","65 anys",154
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","65 anys",6
2018,3,"Sants-Montjuïc",13,"la Marina de Port","Home","65 anys",156
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","65 anys",52
2018,3,"Sants-Montjuïc",15,"Hostafrancs","Home","65 anys",63
2018,3,"Sants-Montjuïc",16,"la Bordeta","Home","65 anys",112
2018,3,"Sants-Montjuïc",17,"Sants - Badal","Home","65 anys",132
2018,3,"Sants-Montjuïc",18,"Sants","Home","65 anys",177
2018,4,"Les Corts",19,"les Corts","Home","65 anys",270
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","65 anys",149
2018,4,"Les Corts",21,"Pedralbes","Home","65 anys",54
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","65 anys",32
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","65 anys",114
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","65 anys",84
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","65 anys",96
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","65 anys",200
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","65 anys",140
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Home","65 anys",61
2018,6,"Gràcia",29,"el Coll","Home","65 anys",37
2018,6,"Gràcia",30,"la Salut","Home","65 anys",60
2018,6,"Gràcia",31,"la Vila de Gràcia","Home","65 anys",190
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","65 anys",202
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","65 anys",122
2018,7,"Horta-Guinardó",34,"Can Baró","Home","65 anys",49
2018,7,"Horta-Guinardó",35,"el Guinardó","Home","65 anys",158
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","65 anys",50
2018,7,"Horta-Guinardó",37,"el Carmel","Home","65 anys",146
2018,7,"Horta-Guinardó",38,"la Teixonera","Home","65 anys",54
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","65 anys",35
2018,7,"Horta-Guinardó",40,"Montbau","Home","65 anys",13
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","65 anys",21
2018,7,"Horta-Guinardó",42,"la Clota","Home","65 anys",1
2018,7,"Horta-Guinardó",43,"Horta","Home","65 anys",131
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","65 anys",136
2018,8,"Nou Barris",45,"Porta","Home","65 anys",99
2018,8,"Nou Barris",46,"el Turó de la Peira","Home","65 anys",55
2018,8,"Nou Barris",47,"Can Peguera","Home","65 anys",5
2018,8,"Nou Barris",48,"la Guineueta","Home","65 anys",61
2018,8,"Nou Barris",49,"Canyelles","Home","65 anys",51
2018,8,"Nou Barris",50,"les Roquetes","Home","65 anys",81
2018,8,"Nou Barris",51,"Verdun","Home","65 anys",46
2018,8,"Nou Barris",52,"la Prosperitat","Home","65 anys",122
2018,8,"Nou Barris",53,"la Trinitat Nova","Home","65 anys",44
2018,8,"Nou Barris",54,"Torre Baró","Home","65 anys",16
2018,8,"Nou Barris",55,"Ciutat Meridiana","Home","65 anys",30
2018,8,"Nou Barris",56,"Vallbona","Home","65 anys",10
2018,9,"Sant Andreu",57,"la Trinitat Vella","Home","65 anys",36
2018,9,"Sant Andreu",58,"Baró de Viver","Home","65 anys",13
2018,9,"Sant Andreu",59,"el Bon Pastor","Home","65 anys",41
2018,9,"Sant Andreu",60,"Sant Andreu","Home","65 anys",317
2018,9,"Sant Andreu",61,"la Sagrera","Home","65 anys",196
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Home","65 anys",59
2018,9,"Sant Andreu",63,"Navas","Home","65 anys",112
2018,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","65 anys",196
2018,10,"Sant Martí",65,"el Clot","Home","65 anys",172
2018,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","65 anys",83
2018,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","65 anys",49
2018,10,"Sant Martí",68,"el Poblenou","Home","65 anys",124
2018,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","65 anys",48
2018,10,"Sant Martí",70,"el Besòs i el Maresme","Home","65 anys",119
2018,10,"Sant Martí",71,"Provençals del Poblenou","Home","65 anys",106
2018,10,"Sant Martí",72,"Sant Martí de Provençals","Home","65 anys",133
2018,10,"Sant Martí",73,"la Verneda i la Pau","Home","65 anys",159
2018,1,"Ciutat Vella",1,"el Raval","Home","66 anys",143
2018,1,"Ciutat Vella",2,"el Barri Gòtic","Home","66 anys",57
2018,1,"Ciutat Vella",3,"la Barceloneta","Home","66 anys",52
2018,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","66 anys",68
2018,2,"Eixample",5,"el Fort Pienc","Home","66 anys",128
2018,2,"Eixample",6,"la Sagrada Família","Home","66 anys",225
2018,2,"Eixample",7,"la Dreta de l'Eixample","Home","66 anys",192
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","66 anys",160
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","66 anys",292
2018,2,"Eixample",10,"Sant Antoni","Home","66 anys",159
2018,3,"Sants-Montjuïc",11,"el Poble Sec","Home","66 anys",171
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","66 anys",4
2018,3,"Sants-Montjuïc",13,"la Marina de Port","Home","66 anys",120
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","66 anys",57
2018,3,"Sants-Montjuïc",15,"Hostafrancs","Home","66 anys",80
2018,3,"Sants-Montjuïc",16,"la Bordeta","Home","66 anys",110
2018,3,"Sants-Montjuïc",17,"Sants - Badal","Home","66 anys",154
2018,3,"Sants-Montjuïc",18,"Sants","Home","66 anys",168
2018,4,"Les Corts",19,"les Corts","Home","66 anys",238
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","66 anys",144
2018,4,"Les Corts",21,"Pedralbes","Home","66 anys",62
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","66 anys",12
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","66 anys",100
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","66 anys",80
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","66 anys",126
2018,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","66 anys",200
2018,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","66 anys",125
2018,6,"Gràcia",28,"Vallcarca i els Penitents","Home","66 anys",58
2018,6,"Gràcia",29,"el Coll","Home","66 anys",29
2018,6,"Gràcia",30,"la Salut","Home","66 anys",71
2018,6,"Gràcia",31,"la Vila de Gràcia","Home","66 anys",213
2018,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","66 anys",175
2018,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","66 anys",117
2018,7,"Horta-Guinardó",34,"Can Baró","Home","66 anys",35
2018,7,"Horta-Guinardó",35,"el Guinardó","Home","66 anys",175
2018,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","66 anys",42
2018,7,"Horta-Guinardó",37,"el Carmel","Home","66 anys",147
2018,7,"Horta-Guinardó",38,"la Teixonera","Home","66 anys",55
2018,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","66 anys",19
2018,7,"Horta-Guinardó",40,"Montbau","Home","66 anys",14
2018,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","66 anys",21
2018,7,"Horta-Guinardó",42,"la Clota","Home","66 anys",6
2018,7,"Horta-Guinardó",43,"Horta","Home","66 anys",118
2018,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","66 anys",129
2018,8,"Nou Barris",45,"Porta","Home","66 anys",96
2018,8,"Nou Barris",46,"el Turó de la Peira","Home","66 anys",45
2018,8,"Nou Barris",47,"Can Peguera","Home","66 anys",10
2018,8,"Nou Barris",48,"la Guineueta","Home","66 anys",59
2018,8,"Nou Barris",49,"Canyelles","Home","66 anys",50
2018,8,"Nou Barris",50,"les Roquetes","Home","66 anys",56
2018,8,"Nou Barris",51,"Verdun","Home","66 anys",48
2018,8,"Nou Barris",52,"la Prosperitat","Home","66 anys",93
2018,8,"Nou Barris",53,"la Trinitat Nova","Home","66 anys",24
2018,8,"Nou Barris",54,"Torre Baró","Home","66 anys",17
2018,8,"Nou Barris",55,"Ciutat Meridiana","Home","66 anys",31
2018,8,"Nou Barris",56,"Vallbona","Home","66 anys",5
2018,9,"Sant Andreu",57,"la Trinitat Vella","Home","66 anys",48
2018,9,"Sant Andreu",58,"Baró de Viver","Home","66 anys",12
2018,9,"Sant Andreu",59,"el Bon Pastor","Home","66 anys",36
2018,9,"Sant Andreu",60,"Sant Andreu","Home","66 anys",326
2018,9,"Sant Andreu",61,"la Sagrera","Home","66 anys",176
2018,9,"Sant Andreu",62,"el Congrés i els Indians","Home","66 anys",61
2018,9,"Sant Andreu",63,"Navas","Home","66 anys",87
